case_id,suite,receiver_id,true_emitter_id,assumed_emitter_id,local_status,local_residual_norm_rad,position_candidate_count,nearest_distance_m,continuum_branch_count,continuum_distance_bound_m,local_message
dr-5_da+1_k05_q08,fixed_offsets,5,8,6,consistent,2.0231130264549613e-15,1,91.3314883946906,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q08,fixed_offsets,5,8,7,consistent,1.9454658893719507e-15,1,71.43614448404928,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q08,fixed_offsets,5,8,8,consistent,2.0091611016982605e-12,2,5.281457376985378,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q08,fixed_offsets,5,8,9,nonzero_residual,0.19641119994111528,1,271.2652333426277,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,2,nonzero_residual,0.19641119994111664,2,65.26275149208423,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,3,nonzero_residual,0.19641119994111217,2,240.6440689554423,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,4,nonzero_residual,0.19641119994111372,2,415.32914396920324,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,6,consistent,1.3328469489390817e-10,1,466.99411720881244,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,7,consistent,3.173568195009584e-14,2,351.9938742737043,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,8,consistent,2.7755575615628914e-16,2,185.81416433529154,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k05_q09,fixed_offsets,5,9,9,consistent,1.070283681274281e-12,2,5.281457377021975,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,2,consistent,7.301351988545593e-16,2,1.7453070996747155,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,3,consistent,7.190997749604677e-15,2,98.35104593639097,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,4,consistent,1.255119896102044e-14,1,76.09982090286847,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,6,nonzero_residual,0.21160992582732477,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,7,nonzero_residual,0.21160992582732524,1,131.3502555597435,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,8,nonzero_residual,0.21160992582732532,2,153.22373562838524,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q02,fixed_offsets,5,2,9,consistent,1.837746106097754e-15,2,70.04147625189337,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q03,fixed_offsets,5,3,2,geometry_error,,1,226.89714418823755,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q03,fixed_offsets,5,3,3,consistent,1.2190354978790368e-15,1,1.7453070996748787,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q03,fixed_offsets,5,3,4,consistent,6.197694642637085e-13,1,30.461095692805962,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q03,fixed_offsets,5,3,6,nonzero_residual,0.2116099258273237,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q03,fixed_offsets,5,3,7,nonzero_residual,0.21160992582732518,1,90.34486480544602,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q03,fixed_offsets,5,3,8,consistent,1.3042167484290357e-15,1,70.04147625189341,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q03,fixed_offsets,5,3,9,geometry_error,,1,224.75619737395553,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q04,fixed_offsets,5,4,2,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q04,fixed_offsets,5,4,3,consistent,3.152402033975926e-13,1,56.09261358534838,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q04,fixed_offsets,5,4,4,consistent,1.2926472139568343e-15,1,1.7453070996748803,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q04,fixed_offsets,5,4,6,nonzero_residual,0.21160992582732416,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q04,fixed_offsets,5,4,7,nonzero_residual,0.21160992582732396,1,70.0414762518935,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q04,fixed_offsets,5,4,8,consistent,5.301801274980401e-13,1,68.7269027844287,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q04,fixed_offsets,5,4,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q06,fixed_offsets,5,6,2,nonzero_residual,0.7364586315132046,1,197.61142343212484,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k05_q06,fixed_offsets,5,6,3,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q06,fixed_offsets,5,6,4,nonzero_residual,0.21160992582732374,1,63.29150748844589,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k05_q06,fixed_offsets,5,6,6,consistent,7.550332863779066e-16,2,1.7453070996748354,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q06,fixed_offsets,5,6,7,consistent,6.497413668604471e-16,1,40.867066758918355,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q06,fixed_offsets,5,6,8,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q06,fixed_offsets,5,6,9,geometry_error,,1,197.65549446448512,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q07,fixed_offsets,5,7,2,geometry_error,,1,226.52502179738357,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q07,fixed_offsets,5,7,3,consistent,1.8585876218927496e-15,2,72.74477865570522,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q07,fixed_offsets,5,7,4,nonzero_residual,0.21160992582732455,1,70.04147625189347,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q07,fixed_offsets,5,7,6,consistent,6.497413668604471e-16,2,32.394346085527054,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q07,fixed_offsets,5,7,7,consistent,1.1986424564952127e-15,1,1.7453070996748055,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q07,fixed_offsets,5,7,8,consistent,2.0750954739228777e-12,2,63.653130855940006,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q07,fixed_offsets,5,7,9,geometry_error,,1,228.81812567070344,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q08,fixed_offsets,5,8,2,geometry_error,,1,269.966042175862,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q08,fixed_offsets,5,8,3,nonzero_residual,0.2116099258273233,2,70.04147625189343,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q08,fixed_offsets,5,8,4,nonzero_residual,0.21160992582732507,2,135.89948986394083,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q08,fixed_offsets,5,8,6,consistent,7.870063977598499e-16,2,72.56117418676253,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q08,fixed_offsets,5,8,7,consistent,6.203385431468998e-14,2,80.79371171166076,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q08,fixed_offsets,5,8,8,consistent,5.551115123125783e-16,2,1.745307099674774,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q08,fixed_offsets,5,8,9,geometry_error,,1,276.4710427654571,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k05_q09,fixed_offsets,5,9,2,nonzero_residual,0.21160992582732366,2,70.04147625189337,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q09,fixed_offsets,5,9,3,nonzero_residual,0.21160992582732333,2,256.79343566389866,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q09,fixed_offsets,5,9,4,nonzero_residual,0.21160992582732535,2,441.08280085904346,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k05_q09,fixed_offsets,5,9,6,consistent,9.940150528576556e-14,1,507.7339302055871,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q09,fixed_offsets,5,9,7,consistent,1.5246482905939528e-12,2,374.77872501931563,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q09,fixed_offsets,5,9,8,consistent,1.8703633740492716e-15,2,198.8070630222307,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k05_q09,fixed_offsets,5,9,9,consistent,1.8654142230397135e-15,2,1.745307099674632,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,2,consistent,2.161551767847218e-15,2,1.7453070996753572,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,3,consistent,1.8558748564447746e-14,2,101.78951094577943,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,4,consistent,5.879622195975257e-14,2,81.99266351054425,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,6,nonzero_residual,0.1914565995580549,1,67.96926182186981,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,7,nonzero_residual,0.19145659955805383,2,133.6448935517059,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,8,nonzero_residual,0.19145659955805436,2,153.22451281687384,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q02,fixed_offsets,5,2,9,consistent,1.336885555457667e-15,2,66.76137184675383,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q03,fixed_offsets,5,3,2,geometry_error,,1,228.89354554576076,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q03,fixed_offsets,5,3,3,consistent,2.2399626539560043e-15,2,1.7453070996751232,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q03,fixed_offsets,5,3,4,consistent,3.259458104208241e-13,1,31.64117094868528,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q03,fixed_offsets,5,3,6,nonzero_residual,0.1914565995580567,1,67.40975824323415,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q03,fixed_offsets,5,3,7,nonzero_residual,0.19145659955805583,1,87.98410252078865,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q03,fixed_offsets,5,3,8,consistent,1.4432899320127035e-15,2,66.76137184675413,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q03,fixed_offsets,5,3,9,geometry_error,,1,226.8130956960182,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q04,fixed_offsets,5,4,2,geometry_error,,1,197.5713164209121,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q04,fixed_offsets,5,4,3,nonzero_residual,0.19145659955805577,1,56.82950477557387,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q04,fixed_offsets,5,4,4,consistent,1.5059797815742444e-15,1,1.7453070996749767,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q04,fixed_offsets,5,4,6,nonzero_residual,0.1914565995580544,1,67.05965603802228,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k05_q04,fixed_offsets,5,4,7,nonzero_residual,0.19145659955805444,1,66.76137184675372,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q04,fixed_offsets,5,4,8,consistent,1.7342238036525468e-15,1,68.09415516910978,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q04,fixed_offsets,5,4,9,nonzero_residual,0.4275166100539731,1,197.53625855916653,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k05_q06,fixed_offsets,5,6,2,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q06,fixed_offsets,5,6,3,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q06,fixed_offsets,5,6,4,nonzero_residual,0.19145659955805575,1,61.62513022620414,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q06,fixed_offsets,5,6,6,consistent,1.5059797815742444e-15,1,1.7453070996750204,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q06,fixed_offsets,5,6,7,consistent,1.468949253613432e-15,1,40.694415261494626,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q06,fixed_offsets,5,6,8,nonzero_residual,0.19145659955805291,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q06,fixed_offsets,5,6,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q07,fixed_offsets,5,7,2,geometry_error,,1,225.02085640556575,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q07,fixed_offsets,5,7,3,consistent,2.710399819191012e-15,1,71.95154406026296,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q07,fixed_offsets,5,7,4,nonzero_residual,0.1914565995580555,1,66.7613718467539,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q07,fixed_offsets,5,7,6,consistent,2.0137621733714643e-15,1,29.714232244627063,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q07,fixed_offsets,5,7,7,consistent,2.085919684541963e-15,1,1.745307099674985,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q07,fixed_offsets,5,7,8,consistent,1.1694038622221574e-12,1,63.5967049952479,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q07,fixed_offsets,5,7,9,nonzero_residual,0.3492839484210359,1,226.96302327413247,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k05_q08,fixed_offsets,5,8,2,geometry_error,,1,268.54001606028226,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q08,fixed_offsets,5,8,3,nonzero_residual,0.19145659955805497,2,66.76137184675402,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q08,fixed_offsets,5,8,4,nonzero_residual,0.19145659955805525,1,128.97836978488004,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q08,fixed_offsets,5,8,6,consistent,1.3911054626160788e-15,1,95.17465599841287,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q08,fixed_offsets,5,8,7,consistent,1.002787091063212e-14,1,77.18281204101443,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q08,fixed_offsets,5,8,8,consistent,8.005932084973442e-16,2,1.745307099675025,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q08,fixed_offsets,5,8,9,geometry_error,,1,274.21843741478887,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k05_q09,fixed_offsets,5,9,2,nonzero_residual,0.19145659955805544,2,66.7613718467546,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q09,fixed_offsets,5,9,3,nonzero_residual,0.19145659955805447,2,249.44996102543422,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q09,fixed_offsets,5,9,4,nonzero_residual,0.1914565995580572,2,427.5843222416044,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q09,fixed_offsets,5,9,6,consistent,1.0906210770260937e-15,1,480.79069795242617,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q09,fixed_offsets,5,9,7,consistent,7.835868949082909e-14,2,364.42515783244266,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q09,fixed_offsets,5,9,8,consistent,1.415262216750919e-15,2,195.07962249338004,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k05_q09,fixed_offsets,5,9,9,consistent,1.8452761694870047e-15,2,1.7453070996748667,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,2,consistent,9.603469175875452e-13,2,5.310216729701551,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,3,consistent,4.589054362346609e-14,2,103.32075578658363,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,4,consistent,1.0199598141495511e-14,2,79.36721458149574,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,6,nonzero_residual,0.2063901785775836,0,,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,7,nonzero_residual,0.20639017857758438,2,133.66999027544006,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,8,nonzero_residual,0.20639017857758316,2,157.3517052902924,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q02,fixed_offsets,5,2,9,consistent,5.551115123125783e-16,2,71.94510973875703,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,2,consistent,1.9452678876525055e-15,2,95.70068814283506,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,3,consistent,1.127342366324671e-12,2,5.3102167296086344,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,4,consistent,2.891076021593971e-13,1,33.29076152926606,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,6,nonzero_residual,0.2063901785775863,0,,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,7,nonzero_residual,0.20639017857758424,1,91.82697784330226,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,8,consistent,3.3306690738754696e-16,2,71.94510973875717,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q03,fixed_offsets,5,3,9,consistent,1.297406170555098e-15,2,96.27668859576883,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,2,nonzero_residual,0.3488305659950769,1,201.26570598325512,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,3,consistent,6.497413668604471e-16,1,47.338606640953145,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,4,consistent,6.247273890475982e-14,1,5.310216729638587,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,6,nonzero_residual,0.20639017857758474,0,,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,7,nonzero_residual,0.20639017857758388,1,71.94510973875687,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,8,consistent,5.131780008881038e-15,1,64.77618689247109,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q04,fixed_offsets,5,4,9,geometry_error,,1,200.99441692270454,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da-1_k05_q06,fixed_offsets,5,6,2,geometry_error,,1,202.52893379829007,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da-1_k05_q06,fixed_offsets,5,6,3,nonzero_residual,0.20639017857758346,1,94.57348946275872,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k05_q06,fixed_offsets,5,6,4,nonzero_residual,0.20639017857758407,1,61.69962996484432,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q06,fixed_offsets,5,6,6,consistent,3.1401849173675503e-16,2,5.310216729643309,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q06,fixed_offsets,5,6,7,consistent,6.38378239159465e-16,1,33.935922666011145,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q06,fixed_offsets,5,6,8,nonzero_residual,0.2063901785775855,1,93.69610443472659,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q06,fixed_offsets,5,6,9,geometry_error,,1,202.90646951893828,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da-1_k05_q07,fixed_offsets,5,7,2,geometry_error,,1,229.3589377014603,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da-1_k05_q07,fixed_offsets,5,7,3,consistent,1.9133237149764433e-15,2,70.1059312267452,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q07,fixed_offsets,5,7,4,nonzero_residual,0.20639017857758385,1,71.94510973875693,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q07,fixed_offsets,5,7,6,consistent,7.200419022730857e-16,2,35.752049296318035,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q07,fixed_offsets,5,7,7,consistent,3.7254330379964565e-12,1,5.31021672968062,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q07,fixed_offsets,5,7,8,consistent,1.3605102566284607e-14,2,59.30227884610686,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q07,fixed_offsets,5,7,9,geometry_error,,1,231.83124442190103,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da-1_k05_q08,fixed_offsets,5,8,2,consistent,2.016820280180126e-15,2,97.6126684718455,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q08,fixed_offsets,5,8,3,nonzero_residual,0.20639017857758382,2,71.945109738757,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k05_q08,fixed_offsets,5,8,4,nonzero_residual,0.206390178577584,2,140.747980607997,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k05_q08,fixed_offsets,5,8,6,consistent,1.4054300946555646e-15,2,70.4064327167519,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q08,fixed_offsets,5,8,7,consistent,1.7818059217603309e-13,2,86.6137918523313,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q08,fixed_offsets,5,8,8,consistent,1.263745865237089e-12,2,5.31021672988615,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q08,fixed_offsets,5,8,9,consistent,9.550499576785472e-16,2,97.25575320113695,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,2,nonzero_residual,0.2063901785775843,2,71.94510973875715,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,3,nonzero_residual,0.20639017857758615,2,265.63661012648276,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,4,nonzero_residual,0.20639017857758418,2,453.421429601013,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,6,consistent,2.1189646380944342e-12,1,521.7875894911544,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,7,consistent,5.855276503347281e-12,2,387.21725236092124,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,8,consistent,7.614037878416867e-15,2,208.03912648746075,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k05_q09,fixed_offsets,5,9,9,consistent,6.349665351326473e-13,2,5.310216729855146,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,2,consistent,9.10815908041495e-14,2,4.999999999973177,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,3,consistent,6.478263131104169e-14,2,105.10945072168538,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,4,consistent,7.429374903865242e-15,2,82.34044708670848,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,6,nonzero_residual,0.19656732112439737,1,68.19271421413946,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,7,nonzero_residual,0.19656732112439576,2,134.89448832412805,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,8,nonzero_residual,0.19656732112439812,2,157.47105363558123,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q02,fixed_offsets,5,2,9,consistent,1.266153263119412e-15,2,70.27137891418901,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,2,consistent,1.5305885091534674e-15,2,95.78048125220748,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,3,consistent,2.1753148677992974e-13,2,4.9999999999704094,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,4,consistent,1.260582186573863e-12,1,33.93054553172006,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,6,nonzero_residual,0.19656732112439718,1,67.92890011992574,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,7,nonzero_residual,0.19656732112439762,1,90.73090917294806,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,8,nonzero_residual,0.19656732112439743,2,70.27137891418919,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q03,fixed_offsets,5,3,9,consistent,1.7129935385950504e-15,2,96.31931558043097,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q04,fixed_offsets,5,4,2,geometry_error,,1,201.78243804837604,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+0_k05_q04,fixed_offsets,5,4,3,consistent,1.1537776118301384e-15,1,47.963666827123284,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q04,fixed_offsets,5,4,4,consistent,7.972480352917947e-13,1,4.999999999954465,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q04,fixed_offsets,5,4,6,nonzero_residual,0.1965673211243958,1,67.77104471313952,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q04,fixed_offsets,5,4,7,nonzero_residual,0.19656732112439892,1,70.27137891418903,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q04,fixed_offsets,5,4,8,consistent,1.4773164227678563e-15,1,64.35125426902741,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q04,fixed_offsets,5,4,9,geometry_error,,1,201.49221720848516,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+0_k05_q06,fixed_offsets,5,6,2,geometry_error,,1,201.9916570428829,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+0_k05_q06,fixed_offsets,5,6,3,consistent,1.2976306291263415e-13,1,94.39531669985588,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q06,fixed_offsets,5,6,4,nonzero_residual,0.1965673211243973,1,60.74450977984313,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q06,fixed_offsets,5,6,6,consistent,1.1400712367950657e-12,1,4.999999999940985,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q06,fixed_offsets,5,6,7,consistent,6.280369834735101e-16,1,33.73607047266989,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q06,fixed_offsets,5,6,8,consistent,9.42055475210265e-16,1,93.53330217267386,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q06,fixed_offsets,5,6,9,nonzero_residual,0.6588294237430412,1,202.31470718799127,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k05_q07,fixed_offsets,5,7,2,geometry_error,,1,228.6482623284672,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+0_k05_q07,fixed_offsets,5,7,3,consistent,1.4177095929570765e-15,2,69.63418857510096,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k05_q07,fixed_offsets,5,7,4,nonzero_residual,0.19656732112439718,1,70.27137891418874,0,,`gtol` termination condition is satisfied.
