case_id,suite,receiver_id,true_emitter_id,assumed_emitter_id,candidate_index,source,x_m,y_m,residual_norm_rad,distance_to_ideal_m
dr-5_da+0_k06_q02,fixed_offsets,6,2,5,1,circle_intersection,97.50000000000091,552.9499774127265,9.440976529270756e-16,617.5823343744423
dr-5_da+0_k06_q02,fixed_offsets,6,2,7,0,circle_intersection,-214.2434841748937,371.08059978149475,7.200419022730857e-16,422.7527478373123
dr-5_da+0_k06_q02,fixed_offsets,6,2,7,1,circle_intersection,264.24348417489364,-457.6831401599388,3.3306690738754696e-16,554.664435051033
dr-5_da+0_k06_q02,fixed_offsets,6,2,8,0,circle_intersection,-213.37524328655914,179.04308794411426,8.635508522760763e-16,244.3997994950689
dr-5_da+0_k06_q02,fixed_offsets,6,2,8,1,circle_intersection,330.7400610532522,-277.52386324533506,9.07059685049571e-16,489.47270742446534
dr-5_da+0_k06_q02,fixed_offsets,6,2,9,0,circle_intersection,-89.2707989746614,32.49191361593859,1.3911054626160788e-15,66.85922210689729
dr-5_da+0_k06_q02,fixed_offsets,6,2,9,1,circle_intersection,265.8752432865592,-96.77067458459257,1.1064000509094923e-15,365.24362456752476
dr-5_da+0_k06_q03,fixed_offsets,6,3,2,0,circle_intersection,172.27039194557403,23.53626997175304,3.1401849173675503e-16,272.42845455149046
dr-5_da+0_k06_q03,fixed_offsets,6,3,3,0,q1_1_local,-89.27079897462812,-32.49191361592666,1.782822961863431e-13,5.000000000035238
dr-5_da+0_k06_q03,fixed_offsets,6,3,3,1,circle_intersection,188.60259586014308,32.11135688997288,7.631521572941402e-16,290.24871765754006
dr-5_da+0_k06_q03,fixed_offsets,6,3,4,0,q1_1_local,-150.8955666295036,-80.1485773472072,4.319270561714128e-15,73.15525136776981
dr-5_da+0_k06_q03,fixed_offsets,6,3,5,0,circle_intersection,-95.53876303415814,36.181546478842364,8.955206467987463e-16,70.40105798738304
dr-5_da+0_k06_q03,fixed_offsets,6,3,5,1,q1_1_local,-166.33460255806207,-97.32461408254478,6.849500233248632e-16,96.02710607899057
dr-5_da+0_k06_q03,fixed_offsets,6,3,7,0,circle_intersection,-150.89556662950483,80.14857734720707,7.200419022730857e-16,127.7366899811397
dr-5_da+0_k06_q03,fixed_offsets,6,3,8,0,circle_intersection,-89.27079897466133,32.49191361593855,1.2412670766236366e-15,66.85922210689726
dr-5_da+0_k06_q03,fixed_offsets,6,3,8,1,circle_intersection,188.60259586014305,-32.11135688997286,6.106226635438361e-16,282.57959188074835
dr-5_da+0_k06_q03,fixed_offsets,6,3,9,0,circle_intersection,172.27039194557398,-23.536269971753036,7.301351988545593e-16,266.4532069194837
dr-5_da+0_k06_q04,fixed_offsets,6,4,2,0,circle_intersection,127.15624964841474,6.3221697360210305,1.023951298512e-15,224.80814360461872
dr-5_da+0_k06_q04,fixed_offsets,6,4,3,0,q1_1_local,-31.39794256977124,-7.57081064266446,2.17373993556067e-12,68.00287519691987
dr-5_da+0_k06_q04,fixed_offsets,6,4,4,0,q1_1_local,-89.2707989746316,-32.49191361592932,2.9270940166149846e-13,5.000000000031057
dr-5_da+0_k06_q04,fixed_offsets,6,4,5,0,q1_1_local,-116.48218119417841,-50.20087772143723,6.106226635438361e-16,27.618746474826196
dr-5_da+0_k06_q04,fixed_offsets,6,4,5,1,circle_intersection,-94.37593714968702,35.480449866090666,2.260933140504636e-14,69.68365089036767
dr-5_da+0_k06_q04,fixed_offsets,6,4,7,0,circle_intersection,-89.27079897466136,32.49191361593856,1.2412670766236366e-15,66.85922210689726
dr-5_da+0_k06_q04,fixed_offsets,6,4,8,0,q1_1_local,-31.397942569697687,7.570810642599104,1.2685846686484803e-15,75.23389483131817
dr-5_da+0_k06_q04,fixed_offsets,6,4,9,0,circle_intersection,127.15624964841469,-6.32216973602103,6.866350197783356e-16,222.8761487267258
dr-5_da+0_k06_q05,fixed_offsets,6,5,4,0,q1_1_local,-50.600859074661656,-14.155247448648659,4.163798909574513e-15,47.77751816083977
dr-5_da+0_k06_q05,fixed_offsets,6,5,5,0,q1_1_local,-89.2707989746498,-32.4919136159409,1.853530224006032e-13,5.000000000010003
dr-5_da+0_k06_q05,fixed_offsets,6,5,5,1,circle_intersection,-93.89020540970596,35.189854756435885,1.7126629605561898e-14,69.39191412277219
dr-5_da+0_k06_q05,fixed_offsets,6,5,7,0,circle_intersection,-50.600859074661315,14.155247448648678,2.220446049250313e-16,64.95570141325743
dr-5_da+0_k06_q07,fixed_offsets,6,7,3,0,q1_1_local,-34.261736181922714,8.45511624725147,3.2986656563753784e-13,73.37996618972353
dr-5_da+0_k06_q07,fixed_offsets,6,7,4,0,q1_1_local,-89.27079897466128,32.49191361593871,1.3732700395566711e-15,66.85922210689742
dr-5_da+0_k06_q07,fixed_offsets,6,7,7,0,q1_1_local,-89.27079897464182,-32.49191361593648,4.0243669749515586e-13,5.000000000019005
dr-5_da+0_k06_q07,fixed_offsets,6,7,8,0,q1_1_local,-34.26173618191908,-8.45511624726032,7.114312260401321e-16,65.02223780920563
dr-5_da+0_k06_q08,fixed_offsets,6,8,2,0,circle_intersection,126.78183001770422,-6.21542811667383,4.002966042486721e-16,222.51807492814277
dr-5_da+0_k06_q08,fixed_offsets,6,8,3,0,q1_1_local,-89.27079897466125,32.49191361593859,3.3306690738754696e-16,66.8592221068973
dr-5_da+0_k06_q08,fixed_offsets,6,8,4,0,circle_intersection,-116.85138059157354,50.47324825689158,6.849500233248632e-16,87.71255008398698
dr-5_da+0_k06_q08,fixed_offsets,6,8,7,0,q1_1_local,-116.85138059156951,-50.47324825689344,3.5519340518956894e-14,28.077471415035877
dr-5_da+0_k06_q08,fixed_offsets,6,8,8,0,q1_1_local,-89.27079897463173,-32.49191361592952,2.6386970427288243e-13,5.000000000030868
dr-5_da+0_k06_q08,fixed_offsets,6,8,9,0,circle_intersection,126.78183001770421,6.2154281166738246,3.3306690738754696e-16,224.42061918603784
dr-5_da+0_k06_q09,fixed_offsets,6,9,2,0,q1_1_local,-89.2707989746614,32.491913615938664,1.2719202621569003e-15,66.85922210689736
dr-5_da+0_k06_q09,fixed_offsets,6,9,2,1,circle_intersection,189.62184898461504,-32.692817287095316,7.301351988545593e-16,283.5951268089521
dr-5_da+0_k06_q09,fixed_offsets,6,9,3,0,circle_intersection,-165.62740776369833,96.47300700566491,6.497413668604471e-16,149.03305353100504
dr-5_da+0_k06_q09,fixed_offsets,6,9,3,1,circle_intersection,170.0978851619153,-22.496642292165067,7.065416064076988e-16,264.3264534365476
dr-5_da+0_k06_q09,fixed_offsets,6,9,4,0,circle_intersection,-152.59083558196815,81.9004025147229,0.0,130.06252372529798
dr-5_da+0_k06_q09,fixed_offsets,6,9,7,0,q1_1_local,-152.5908355819675,-81.90040251472237,5.6165106378522435e-15,75.57529434403403
dr-5_da+0_k06_q09,fixed_offsets,6,9,8,0,q1_1_local,-165.6274077636973,-96.4730070056639,5.4902745601284375e-15,94.93453729555354
dr-5_da+0_k06_q09,fixed_offsets,6,9,8,1,circle_intersection,170.09788516191531,22.49664229216505,4.002966042486721e-16,270.0855344419401
dr-5_da+0_k06_q09,fixed_offsets,6,9,9,0,q1_1_local,-89.27079897462875,-32.49191361592735,1.3528993468507437e-13,5.000000000034414
dr-5_da+0_k06_q09,fixed_offsets,6,9,9,1,circle_intersection,189.62184898461496,32.69281728709531,6.497413668604471e-16,291.37404958487036
dr-5_da+1_k06_q02,fixed_offsets,6,2,2,0,q1_1_local,-88.69014051754327,-34.04495520680683,1.0705512419089236e-12,5.281457377022169
dr-5_da+1_k06_q02,fixed_offsets,6,2,2,1,circle_intersection,263.79650192014964,102.00555791165638,2.5752926739483194e-15,382.8169858121081
dr-5_da+1_k06_q02,fixed_offsets,6,2,3,0,q1_1_local,-206.4890876618132,-186.7927051172832,9.457282200365136e-16,189.59069086702462
dr-5_da+1_k06_q02,fixed_offsets,6,2,3,1,circle_intersection,315.7630322465999,293.35693975211103,2.036586047343041e-15,524.5716551759472
dr-5_da+1_k06_q02,fixed_offsets,6,2,4,0,q1_1_local,-188.47610404404764,-384.0139650246196,8.527916796004277e-13,362.35334140209466
dr-5_da+1_k06_q02,fixed_offsets,6,2,4,1,circle_intersection,201.71186508562926,483.13416795934853,1.7120938570526363e-15,595.8725152828225
dr-5_da+1_k06_q02,fixed_offsets,6,2,5,0,q1_1_local,-16.852163802198756,-521.8258817223123,7.953387192670926e-14,493.6841934827392
dr-5_da+1_k06_q02,fixed_offsets,6,2,7,0,circle_intersection,-188.4761040445801,384.0139650254148,2.1350154548329877e-15,428.76117894317366
dr-5_da+1_k06_q02,fixed_offsets,6,2,7,1,circle_intersection,201.7118650856291,-483.13416795934876,1.7422013638940487e-15,537.5568877068586
dr-5_da+1_k06_q02,fixed_offsets,6,2,8,0,circle_intersection,-206.48908766181216,186.7927051172818,2.340208193699771e-15,247.99067961114156
dr-5_da+1_k06_q02,fixed_offsets,6,2,8,1,circle_intersection,315.7630322465999,-293.35693975211126,2.594812341110196e-15,484.8111265041205
dr-5_da+1_k06_q02,fixed_offsets,6,2,9,0,circle_intersection,-88.69014051723337,34.04495520680334,1.942890293094024e-15,68.45084349931209
dr-5_da+1_k06_q02,fixed_offsets,6,2,9,1,circle_intersection,263.79650192014964,-102.0055579116564,2.5752926739483194e-15,364.13412695253373
dr-5_da+1_k06_q03,fixed_offsets,6,3,2,0,circle_intersection,173.04784453658442,25.26461891955849,1.5671457702085671e-15,273.55879751066806
dr-5_da+1_k06_q03,fixed_offsets,6,3,3,0,q1_1_local,-88.69014051747892,-34.04495520661482,1.9533797891726797e-12,5.281457377092197
dr-5_da+1_k06_q03,fixed_offsets,6,3,3,1,circle_intersection,191.84010961946925,35.984638797429085,1.6288526917397583e-15,294.30114377628615
dr-5_da+1_k06_q03,fixed_offsets,6,3,4,0,q1_1_local,-149.51167881473955,-84.58974713774035,1.814909053568844e-14,74.9925574583076
dr-5_da+1_k06_q03,fixed_offsets,6,3,5,0,circle_intersection,-98.74725973323636,40.45325366575416,5.208073248790965e-15,74.80800960785504
dr-5_da+1_k06_q03,fixed_offsets,6,3,5,1,q1_1_local,-165.98731358576143,-104.96060073773164,8.568339948907339e-16,100.96225677423541
dr-5_da+1_k06_q03,fixed_offsets,6,3,7,0,circle_intersection,-149.5116788147423,84.58974713774377,1.4710455076283324e-15,131.13520751541708
dr-5_da+1_k06_q03,fixed_offsets,6,3,8,0,circle_intersection,-88.69014051723386,34.04495520680363,1.3506446028928519e-15,68.45084349931233
dr-5_da+1_k06_q03,fixed_offsets,6,3,8,1,circle_intersection,191.8401096194693,-35.984638797429106,1.2734335527125286e-15,285.81493085635435
dr-5_da+1_k06_q03,fixed_offsets,6,3,9,0,circle_intersection,173.04784453658445,-25.2646189195585,1.5671457702085671e-15,267.1666376288558
dr-5_da+1_k06_q04,fixed_offsets,6,4,2,0,circle_intersection,128.0235015673362,6.9168816109059845,1.784146017590271e-15,225.7687992499552
dr-5_da+1_k06_q04,fixed_offsets,6,4,3,0,q1_1_local,-31.24677946668961,-7.921994918418699,9.930136612989092e-16,68.00550893426397
dr-5_da+1_k06_q04,fixed_offsets,6,4,4,0,q1_1_local,-88.69014051729809,-34.04495520647463,2.8373635407417717e-12,5.281457377277119
dr-5_da+1_k06_q04,fixed_offsets,6,4,5,0,q1_1_local,-116.06571395391393,-53.07161328633491,1.38916586636586e-15,29.057098102778827
dr-5_da+1_k06_q04,fixed_offsets,6,4,5,1,circle_intersection,-95.15590706923498,38.0922197041862,1.2863743655007717e-15,72.30397223731659
dr-5_da+1_k06_q04,fixed_offsets,6,4,7,0,circle_intersection,-88.69014051723394,34.04495520680368,1.7921162839671297e-15,68.45084349931238
dr-5_da+1_k06_q04,fixed_offsets,6,4,8,0,q1_1_local,-31.24677946668967,7.921994918418715,1.0068810866857322e-15,75.55489382149487
dr-5_da+1_k06_q04,fixed_offsets,6,4,9,0,circle_intersection,128.02350156733618,-6.916881610905979,1.6637146738769048e-15,223.6632861664942
dr-5_da+1_k06_q05,fixed_offsets,6,5,4,0,q1_1_local,-50.31623762290741,-14.807084367179943,3.4889321604905256e-15,47.76766534477857
dr-5_da+1_k06_q05,fixed_offsets,6,5,5,0,q1_1_local,-88.69014051722006,-34.04495520684403,3.7588224970243495e-13,5.281457377344132
dr-5_da+1_k06_q05,fixed_offsets,6,5,5,1,circle_intersection,-93.70729914868085,37.16304281632969,3.3298594378481193e-15,71.36553794684042
dr-5_da+1_k06_q05,fixed_offsets,6,5,7,0,circle_intersection,-50.31623762290713,14.807084367180135,1.3322676295501878e-15,65.63138197150859
dr-5_da+1_k06_q07,fixed_offsets,6,7,3,0,q1_1_local,-34.192804560071934,8.879918275312265,1.7326683460232148e-15,73.6836331263133
dr-5_da+1_k06_q07,fixed_offsets,6,7,4,0,q1_1_local,-88.69014051723413,34.04495520680369,6.280369834735101e-16,68.45084349931236
dr-5_da+1_k06_q07,fixed_offsets,6,7,7,0,q1_1_local,-88.69014051723416,-34.04495520680363,6.866350197783356e-16,5.281457377331242
dr-5_da+1_k06_q07,fixed_offsets,6,7,8,0,circle_intersection,-34.192804560072055,-8.879918275312296,1.4541908674370036e-15,64.91866774816093
dr-5_da+1_k06_q08,fixed_offsets,6,8,2,0,circle_intersection,125.75871387796292,-6.23723061893114,1.0681389886409907e-15,221.5003669209473
dr-5_da+1_k06_q08,fixed_offsets,6,8,3,0,q1_1_local,-88.69014051723417,34.04495520680383,1.3348671786163112e-15,68.4508434993125
dr-5_da+1_k06_q08,fixed_offsets,6,8,4,0,circle_intersection,-115.01870007611656,52.246808338802914,8.920730087951354e-16,88.97459064967715
dr-5_da+1_k06_q08,fixed_offsets,6,8,7,0,q1_1_local,-115.01870007608457,-52.24680833879283,4.764196521592533e-13,27.725321111530178
dr-5_da+1_k06_q08,fixed_offsets,6,8,8,0,q1_1_local,-88.6901405166264,-34.044955207659,9.4666656930233e-12,5.281457377913291
dr-5_da+1_k06_q08,fixed_offsets,6,8,9,0,circle_intersection,125.75871387796292,6.23723061893114,1.3713052168280032e-15,223.4182533953104
dr-5_da+1_k06_q09,fixed_offsets,6,9,2,0,q1_1_local,-88.69014051723424,34.04495520680365,7.550332863779066e-16,68.45084349931233
dr-5_da+1_k06_q09,fixed_offsets,6,9,2,1,circle_intersection,187.06030896055415,-33.064722523037105,1.3668035872266427e-15,281.0318722691536
dr-5_da+1_k06_q09,fixed_offsets,6,9,3,0,circle_intersection,-161.403294179383,98.87182860828598,9.305364597889227e-16,149.18443739350775
dr-5_da+1_k06_q09,fixed_offsets,6,9,3,1,circle_intersection,166.71977626061053,-22.092034859303396,6.826968921430001e-16,260.9701636453111
dr-5_da+1_k06_q09,fixed_offsets,6,9,4,0,circle_intersection,-148.09839776439026,83.02005207462355,9.694605782913356e-16,129.11613447924873
dr-5_da+1_k06_q09,fixed_offsets,6,9,7,0,q1_1_local,-148.0983977643898,-83.02005207462334,2.110154030260182e-15,72.89145449966328
dr-5_da+1_k06_q09,fixed_offsets,6,9,8,0,q1_1_local,-161.40329417938403,-98.87182860828626,3.9848346522138005e-15,93.43197292055245
dr-5_da+1_k06_q09,fixed_offsets,6,9,8,1,circle_intersection,166.71977626061044,22.09203485930337,6.23728986632994e-16,266.6979465324663
dr-5_da+1_k06_q09,fixed_offsets,6,9,9,0,q1_1_local,-88.69014051732555,-34.0449552072829,2.524503872790677e-12,5.281457377225641
dr-5_da+1_k06_q09,fixed_offsets,6,9,9,1,circle_intersection,187.06030896055415,33.064722523037105,1.4371385710365135e-15,288.96787656354974
dr+0_da-1_k06_q02,fixed_offsets,6,2,2,0,q1_1_local,-94.55185755993116,-32.55681544571554,1.3611556143588143e-15,1.7453070996747249
dr+0_da-1_k06_q02,fixed_offsets,6,2,2,1,circle_intersection,272.37339702351727,93.05909620852823,6.106226635438361e-16,387.81739792608096
dr+0_da-1_k06_q02,fixed_offsets,6,2,3,0,q1_1_local,-227.2370281767615,-176.66520828582108,9.824846503263461e-16,195.07962249337896
dr+0_da-1_k06_q02,fixed_offsets,6,2,3,1,circle_intersection,351.14166278992815,265.80188347244126,1.5328517645723046e-15,536.7737643882253
dr+0_da-1_k06_q02,fixed_offsets,6,2,4,0,q1_1_local,-245.47433618148116,-365.64116136000825,7.806734133354464e-14,364.42515783244187
dr+0_da-1_k06_q02,fixed_offsets,6,2,4,1,circle_intersection,324.5307326078455,426.87910861542485,1.4067997763904868e-15,622.6861548898677
dr+0_da-1_k06_q02,fixed_offsets,6,2,5,0,q1_1_local,-167.8715924653289,-509.2789984109302,1.80944215311192e-15,480.7906979524293
dr+0_da-1_k06_q02,fixed_offsets,6,2,7,0,circle_intersection,-245.47433618134923,365.64116136001263,9.824846503263461e-16,427.58432224160106
dr+0_da-1_k06_q02,fixed_offsets,6,2,7,1,circle_intersection,324.5307326078455,-426.87910861542485,7.447602459741819e-16,573.8793827338422
dr+0_da-1_k06_q02,fixed_offsets,6,2,8,0,circle_intersection,-227.23702817676158,176.66520828582054,6.661338147750939e-16,249.44996102543152
dr+0_da-1_k06_q02,fixed_offsets,6,2,8,1,circle_intersection,351.14166278992803,-265.8018834724413,1.4002130849932114e-15,501.7591402485013
dr+0_da-1_k06_q02,fixed_offsets,6,2,9,0,circle_intersection,-94.55185755993158,32.55681544571571,1.5029073952766851e-15,66.76137184675422
dr+0_da-1_k06_q02,fixed_offsets,6,2,9,1,circle_intersection,272.37339702351727,-93.05909620852829,3.3306690738754696e-16,371.0405637729613
dr+0_da-1_k06_q03,fixed_offsets,6,3,2,0,circle_intersection,174.31688644874762,22.52799471533768,7.696856831808123e-16,274.2184374147888
dr+0_da-1_k06_q03,fixed_offsets,6,3,3,0,q1_1_local,-94.55185755993172,-32.55681544571565,1.3911054626160788e-15,1.7453070996748092
dr+0_da-1_k06_q03,fixed_offsets,6,3,3,1,circle_intersection,190.70971296304924,30.506321654019516,2.0137621733714643e-15,291.9405548684727
dr+0_da-1_k06_q03,fixed_offsets,6,3,4,0,q1_1_local,-157.4854565148343,-78.05266448619506,9.939170479644837e-15,77.18281204101453
dr+0_da-1_k06_q03,fixed_offsets,6,3,5,0,q1_1_local,-170.38768931360124,-90.93330308351773,8.005932084973442e-16,95.17465599841348
dr+0_da-1_k06_q03,fixed_offsets,6,3,7,0,circle_intersection,-157.48545651483457,78.05266448619167,3.3306690738754696e-16,128.97836978488044
dr+0_da-1_k06_q03,fixed_offsets,6,3,8,0,circle_intersection,-94.55185755993163,32.55681544571575,7.28550816809042e-16,66.76137184675426
dr+0_da-1_k06_q03,fixed_offsets,6,3,8,1,circle_intersection,190.70971296304927,-30.506321654019526,1.336885555457667e-15,284.7029627087379
dr+0_da-1_k06_q03,fixed_offsets,6,3,9,0,circle_intersection,174.31688644874762,-22.52799471533768,8.238311188599651e-16,268.5400160602821
dr+0_da-1_k06_q04,fixed_offsets,6,4,2,0,circle_intersection,129.32953033297827,6.416494272124655,7.364386412590295e-16,226.96302327413255
dr+0_da-1_k06_q04,fixed_offsets,6,4,3,0,q1_1_local,-35.8961931945826,-8.27790284064036,1.1701104597365344e-12,63.596704995248004
dr+0_da-1_k06_q04,fixed_offsets,6,4,4,0,q1_1_local,-94.55185755993173,-32.55681544571565,1.368774871883577e-15,1.745307099674814
dr+0_da-1_k06_q04,fixed_offsets,6,4,5,0,q1_1_local,-120.19446710510569,-48.17249103183915,2.220446049250313e-16,29.714232244627308
dr+0_da-1_k06_q04,fixed_offsets,6,4,7,0,circle_intersection,-94.55185755993169,32.55681544571578,1.3732700395566711e-15,66.76137184675429
dr+0_da-1_k06_q04,fixed_offsets,6,4,8,0,q1_1_local,-35.89619319455185,8.277902840676626,7.021666937153402e-16,71.95154406026299
dr+0_da-1_k06_q04,fixed_offsets,6,4,9,0,circle_intersection,129.32953033297827,-6.416494272124656,7.108895957933346e-16,225.0208564055658
dr+0_da-1_k06_q05,fixed_offsets,6,5,4,0,q1_1_local,-57.747525975439046,-15.65420402653327,1.5059797815742444e-15,40.69441526149475
dr+0_da-1_k06_q05,fixed_offsets,6,5,5,0,q1_1_local,-94.55185755993162,-32.55681544571576,1.4043333874306805e-15,1.745307099674669
dr+0_da-1_k06_q05,fixed_offsets,6,5,7,0,circle_intersection,-57.747525975439004,15.654204026533355,9.871780750502622e-16,61.62513022620444
dr+0_da-1_k06_q07,fixed_offsets,6,7,2,0,circle_intersection,100.601319519027,-0.10124861801684315,4.657977713717493e-15,197.53625855916653
dr+0_da-1_k06_q07,fixed_offsets,6,7,3,0,q1_1_local,-42.41713648221936,10.286099975535116,6.661338147750939e-16,68.09415516910984
dr+0_da-1_k06_q07,fixed_offsets,6,7,4,0,circle_intersection,-94.55185755993169,32.55681544571578,1.6616296724220897e-15,66.76137184675429
dr+0_da-1_k06_q07,fixed_offsets,6,7,5,0,circle_intersection,-95.087453009333,32.84831838085311,2.497779750932151e-14,67.05965603802268
dr+0_da-1_k06_q07,fixed_offsets,6,7,7,0,q1_1_local,-94.55185755993166,-32.556815445715685,0.0,1.7453070996747568
dr+0_da-1_k06_q07,fixed_offsets,6,7,8,0,circle_intersection,-42.41713648221949,-10.2860999755352,1.4217791915866692e-15,56.829504775573405
dr+0_da-1_k06_q07,fixed_offsets,6,7,9,0,circle_intersection,100.60131951902699,0.10124861801683963,2.3263411494723065e-15,197.57131642091204
dr+0_da-1_k06_q08,fixed_offsets,6,8,2,0,circle_intersection,131.19826579884156,-6.929963277012443,7.447602459741819e-16,226.8130956960181
dr+0_da-1_k06_q08,fixed_offsets,6,8,3,0,q1_1_local,-94.55185755993166,32.55681544571581,7.616364613445417e-16,66.76137184675434
dr+0_da-1_k06_q08,fixed_offsets,6,8,3,1,circle_intersection,101.29370858751535,-0.21937388686781864,4.522370536061473e-15,198.19800091074154
dr+0_da-1_k06_q08,fixed_offsets,6,8,4,0,circle_intersection,-121.7942220446684,49.26638627074485,1.1957467920563633e-15,87.98410252078922
dr+0_da-1_k06_q08,fixed_offsets,6,8,5,0,circle_intersection,-95.70366190935609,33.18542784799343,9.188059795750806e-15,67.40975824323445
dr+0_da-1_k06_q08,fixed_offsets,6,8,7,0,q1_1_local,-121.79422204463282,-49.26638627075531,3.253793078369034e-13,31.64117094868516
dr+0_da-1_k06_q08,fixed_offsets,6,8,8,0,q1_1_local,-94.55185755993166,-32.55681544571561,2.6668472207145996e-15,1.7453070996748306
dr+0_da-1_k06_q08,fixed_offsets,6,8,8,1,circle_intersection,101.29370858751534,0.21937388686781525,2.788986529080262e-15,198.27369891214943
dr+0_da-1_k06_q08,fixed_offsets,6,8,9,0,circle_intersection,131.19826579884156,6.929963277012443,8.95090418262362e-16,228.8935455457607
dr+0_da-1_k06_q09,fixed_offsets,6,9,2,0,q1_1_local,-94.5518575599312,32.55681544571524,9.305364597889227e-16,66.76137184675375
dr+0_da-1_k06_q09,fixed_offsets,6,9,2,1,circle_intersection,196.62987761069533,-33.69563375361738,1.2950288782773939e-15,290.5995808831183
dr+0_da-1_k06_q09,fixed_offsets,6,9,3,0,circle_intersection,-174.94697650430305,95.87627399548741,9.871780750502622e-16,153.22451281687475
dr+0_da-1_k06_q09,fixed_offsets,6,9,3,1,circle_intersection,178.73909871352166,-24.560860340459406,6.661338147750939e-16,272.87873111736013
dr+0_da-1_k06_q09,fixed_offsets,6,9,4,0,circle_intersection,-161.00490404659126,81.41450818210186,1.680072297996111e-15,133.64489355170605
dr+0_da-1_k06_q09,fixed_offsets,6,9,4,1,circle_intersection,102.37264497748177,-0.406741909646012,1.680072297996111e-15,199.22917684052928
dr+0_da-1_k06_q09,fixed_offsets,6,9,5,0,circle_intersection,-96.66281524657914,33.71385512326152,9.104674969175872e-15,67.9692618218699
dr+0_da-1_k06_q09,fixed_offsets,6,9,7,0,q1_1_local,-161.0049040465885,-81.41450818209428,5.857818014642904e-14,81.99266351054364
dr+0_da-1_k06_q09,fixed_offsets,6,9,7,1,circle_intersection,102.37264497748166,0.4067419096459939,1.793620188084545e-15,199.3687800911876
dr+0_da-1_k06_q09,fixed_offsets,6,9,8,0,q1_1_local,-174.94697650429654,-95.87627399549045,1.8838104009393442e-14,101.78951094577903
dr+0_da-1_k06_q09,fixed_offsets,6,9,8,1,circle_intersection,178.73909871352157,24.560860340459374,1.807312143953211e-15,278.96760651688356
dr+0_da-1_k06_q09,fixed_offsets,6,9,9,0,q1_1_local,-94.55185755993158,-32.55681544571578,1.2008898127460164e-15,1.7453070996746411
dr+0_da-1_k06_q09,fixed_offsets,6,9,9,1,circle_intersection,196.62987761069533,33.695633753617386,1.7021659755547218e-15,298.4257874309601
dr+0_da+1_k06_q02,fixed_offsets,6,2,2,0,q1_1_local,-93.3580426497205,-35.83679495453003,1.139331726283876e-15,1.7453070996746793
dr+0_da+1_k06_q02,fixed_offsets,6,2,2,1,circle_intersection,268.4673612547742,103.79084128273202,7.696856831808123e-16,387.81739792608096
dr+0_da+1_k06_q02,fixed_offsets,6,2,3,0,q1_1_local,-213.44056264873723,-193.10719564394887,3.2657356996607607e-15,198.8070630222313
dr+0_da+1_k06_q02,fixed_offsets,6,2,3,1,circle_intersection,322.73886545531445,299.65101923569233,9.824846503263461e-16,533.9508512733571
dr+0_da+1_k06_q02,fixed_offsets,6,2,4,0,q1_1_local,-193.91736631293702,-395.40759179097626,1.5244205890422046e-12,374.7787250193142
dr+0_da+1_k06_q02,fixed_offsets,6,2,4,1,circle_intersection,207.4227861018918,494.4914130548815,6.661338147750939e-16,608.5670931533461
dr+0_da+1_k06_q02,fixed_offsets,6,2,5,0,q1_1_local,-16.435979350539835,-535.981182843401,9.995271052658381e-14,507.7339302055871
dr+0_da+1_k06_q02,fixed_offsets,6,2,7,0,circle_intersection,-193.9173663163412,395.4075917901764,1.2212453270876722e-15,441.08280085904374
dr+0_da+1_k06_q02,fixed_offsets,6,2,7,1,circle_intersection,207.42278610189157,-494.4914130548816,7.447602459741819e-16,550.1849664272701
dr+0_da+1_k06_q02,fixed_offsets,6,2,8,0,circle_intersection,-213.44056264873615,193.10719564394705,3.3306690738754696e-16,256.7934356638987
dr+0_da+1_k06_q02,fixed_offsets,6,2,8,1,circle_intersection,322.73886545531434,-299.6510192356924,6.661338147750939e-16,494.0737169257974
dr+0_da+1_k06_q02,fixed_offsets,6,2,9,0,circle_intersection,-93.3580426497201,35.83679495452995,9.824846503263461e-16,70.04147625189341
dr+0_da+1_k06_q02,fixed_offsets,6,2,9,1,circle_intersection,268.46736125477423,-103.7908412827321,1.8398408817761947e-15,369.05678529135815
dr+0_da+1_k06_q03,fixed_offsets,6,3,2,0,circle_intersection,175.87161416261182,25.982194536531335,6.106226635438361e-16,276.4710427654572
dr+0_da+1_k06_q03,fixed_offsets,6,3,3,0,q1_1_local,-93.35804264972015,-35.83679495453004,2.220446049250313e-16,1.7453070996748172
dr+0_da+1_k06_q03,fixed_offsets,6,3,3,1,circle_intersection,197.16132684794064,38.21040830012836,6.866350197783356e-16,300.00096459885776
dr+0_da+1_k06_q03,fixed_offsets,6,3,4,0,q1_1_local,-154.87911077792373,-87.28321800742073,6.201457769361353e-14,80.79371171166072
dr+0_da+1_k06_q03,fixed_offsets,6,3,4,1,circle_intersection,104.53525261812301,0.8801165261456315,8.54583310691029e-16,201.5807487350062
dr+0_da+1_k06_q03,fixed_offsets,6,3,5,0,circle_intersection,-97.27666016838413,38.28374369780288,4.399061727369025e-15,72.56117418676244
dr+0_da+1_k06_q03,fixed_offsets,6,3,5,1,q1_1_local,-170.37256993364892,-106.32878970959301,3.1401849173675503e-16,105.07015359978668
dr+0_da+1_k06_q03,fixed_offsets,6,3,7,0,circle_intersection,-154.8791107779387,87.2832180074256,6.106226635438361e-16,135.899489863941
