case_id,suite,sample,receiver_id,true_emitter_id,true_x_m,true_y_m,true_displacement_m,alpha_01_deg,alpha_0U_deg,alpha_1U_deg,status,selected_emitter_id,identity_correct,estimate_x_m,estimate_y_m,position_error_m,position_correct,selected_residual_norm_rad,selected_distance_m,distance_margin_m,identity_margin_m,continuum_distance_bound_m,consistent_id_count,position_candidate_count
dr+0_da-1_k04_q06,fixed_offsets,dr+0_da-1,4,6,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,49.50000000000002,80.00000000000001,selected,6,True,-48.48096202463367,87.46197071393955,4.0194366942304644e-14,True,2.482534153247273e-16,1.7453070996747833,35.148855999180014,35.148855999180014,,7,10
dr+0_da-1_k04_q07,fixed_offsets,dr+0_da-1,4,7,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,29.50000000000001,60.00000000000001,selected,7,True,-48.480962024633726,87.46197071393962,5.123796534383003e-14,True,4.965068306494546e-16,1.7453070996747688,66.46267739839902,66.46267739839902,,7,11
dr+0_da-1_k04_q08,fixed_offsets,dr+0_da-1,4,8,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,9.500000000000028,40.00000000000002,selected,8,True,-48.48096202463375,87.46197071393954,6.550880341146756e-14,True,7.616364613445417e-16,1.7453070996747084,106.07966097347294,106.07966097347294,,7,9
dr+0_da-1_k04_q09,fixed_offsets,dr+0_da-1,4,9,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,10.499999999999991,20.00000000000001,selected,9,True,-48.48096202463374,87.46197071393978,2.0346847496847933e-13,True,7.550332863779066e-16,1.7453070996748337,101.54303686395583,101.54303686395583,,5,9
dr+0_da+1_k04_q02,fixed_offsets,dr+0_da+1,4,2,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,49.49999999999999,19.999999999999993,selected,2,True,-51.503807491005425,85.71673007021117,5.684341886080802e-14,True,2.482534153247273e-16,1.7453070996748383,33.0389904362843,33.0389904362843,,5,9
dr+0_da+1_k04_q03,fixed_offsets,dr+0_da+1,4,3,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,69.49999999999999,39.99999999999999,selected,3,True,-51.503807491005425,85.71673007021121,1.4210854715202004e-14,True,3.1401849173675503e-16,1.7453070996748166,170.58052498863037,170.58052498863037,,5,5
dr+0_da+1_k04_q05,fixed_offsets,dr+0_da+1,4,5,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,70.5,100.0,selected,5,True,-51.50380749100545,85.7167300702112,4.0194366942304644e-14,True,3.8459253727671276e-16,1.7453070996748483,33.31765140785558,33.31765140785558,,3,5
dr+0_da+1_k04_q06,fixed_offsets,dr+0_da+1,4,6,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,50.5,80.00000000000001,selected,6,True,-51.50380749100542,85.71673007021121,1.5888218580782548e-14,True,4.440892098500626e-16,1.7453070996748106,30.938082329427246,30.938082329427246,,5,7
dr+0_da+1_k04_q07,fixed_offsets,dr+0_da+1,4,7,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,30.500000000000018,60.00000000000001,selected,7,True,-51.50380749100543,85.71673007021127,4.322062729257126e-14,True,2.220446049250313e-16,1.745307099674794,64.63989564241709,64.63989564241709,,7,11
dr+0_da+1_k04_q08,fixed_offsets,dr+0_da+1,4,8,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,10.500000000000059,40.00000000000002,selected,8,True,-51.50380749100543,85.7167300702111,1.2809491335957507e-13,True,4.002966042486721e-16,1.7453070996748803,103.13601249349976,103.13601249349976,,7,12
dr+0_da+1_k04_q09,fixed_offsets,dr+0_da+1,4,9,-51.503807491005425,85.71673007021123,1.7453070996748095,29.499999999999996,9.500000000000028,20.000000000000032,selected,9,True,-51.5038074910054,85.71673007021123,2.842170943040401e-14,True,1.5059797815742444e-15,1.745307099674785,107.84027251758272,107.84027251758272,,7,12
dr+5_da-1_k04_q02,fixed_offsets,dr+5_da-1,4,2,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,48.805242276126066,19.128351339083505,selected,2,True,-50.905010125817924,91.83506924961017,5.4307128522802556e-11,True,4.91340836619532e-13,5.310216729609237,30.924031032598833,30.924031032598833,,5,9
dr+5_da-1_k04_q03,fixed_offsets,dr+5_da-1,4,3,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,66.5599228150308,36.88303187798822,selected,3,True,-50.905010125864074,91.83506924963599,1.432144669219779e-12,True,2.2458908993514636e-14,5.310216729642546,83.41718608042237,83.41718608042237,,5,7
dr+5_da-1_k04_q05,fixed_offsets,dr+5_da-1,4,5,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,65.76761716524008,95.44450810228267,selected,5,True,-50.90501012586539,91.83506924963656,0.0,True,0.0,5.31021672964333,23.21808208945055,23.21808208945055,,5,7
dr+5_da-1_k04_q06,fixed_offsets,dr+5_da-1,4,6,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,47.864231434361365,77.54112237140394,selected,6,True,-50.9050101263641,91.83506925013876,7.077517367756139e-10,True,7.010162211288711e-12,5.310216730223174,34.58871487669141,34.58871487669141,,7,11
dr+5_da-1_k04_q07,fixed_offsets,dr+5_da-1,4,7,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,28.70940646356042,58.38629740060302,selected,7,True,-50.90501012585601,91.8350692499736,3.3716931837150617e-10,True,2.239758492674073e-12,5.310216729973839,59.679714958929615,59.679714958929615,,7,12
dr+5_da-1_k04_q08,fixed_offsets,dr+5_da-1,4,8,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,9.26614702459177,38.94303796163433,selected,8,True,-50.90501012575375,91.83506924982211,2.1654749462598556e-10,True,1.1784352825961444e-12,5.31021672980714,92.25324261543072,92.25324261543072,,7,12
dr+5_da-1_k04_q09,fixed_offsets,dr+5_da-1,4,9,-50.90501012586539,91.83506924963656,5.31021672964333,29.67689093704259,10.240998226297778,19.435892710744827,selected,9,True,-50.9050101257385,91.83506924971788,1.5070765526361586e-10,True,9.585507527332459e-13,5.310216729701829,101.89257133188227,101.89257133188227,,5,10
dr+5_da+0_k04_q02,fixed_offsets,dr+5_da+0,4,2,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,48.33504316567076,19.141812616252036,selected,2,True,-52.49999999998899,90.93266739733886,2.933938249558432e-11,True,1.8030354334302492e-13,4.999999999970937,31.376755051280313,31.376755051280313,,5,9
dr+5_da+0_k04_q03,fixed_offsets,dr+5_da+0,4,3,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,66.1662473093627,36.97301675994398,selected,3,True,-52.499999999998636,90.9326673973355,3.058314936427835e-11,True,4.177285353487168e-13,4.999999999972857,84.2330069986401,84.2330069986401,,5,7
dr+5_da+0_k04_q05,fixed_offsets,dr+5_da+0,4,5,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,66.1662473093627,95.35947785878143,selected,5,True,-52.50000000000014,90.93266739728713,7.892724188763185e-11,True,1.47181646651567e-12,4.999999999931717,23.84800210425186,23.84800210425186,,5,7
dr+5_da+0_k04_q06,fixed_offsets,dr+5_da+0,4,6,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,48.33504316567076,77.52827371508948,selected,6,True,-52.49999999998766,90.9326673973396,2.919146252346338e-11,True,3.0893622944748937e-13,4.999999999970912,32.77564001728418,32.77564001728418,,7,11
dr+5_da+0_k04_q07,fixed_offsets,dr+5_da+0,4,7,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,29.19323054941872,58.38646109883745,selected,7,True,-52.499999999986684,90.93266739734301,2.661257166927593e-11,True,1.7894177814518422e-13,4.9999999999733795,60.216493674608245,60.216493674608245,,7,12
dr+5_da+0_k04_q08,fixed_offsets,dr+5_da+0,4,8,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,9.753591962838074,38.94682251225684,selected,8,True,-52.499999999986656,90.93266739734334,2.634435291897593e-11,True,1.2149033961111488e-13,4.999999999973648,92.58837714100072,92.58837714100072,,7,12
dr+5_da+0_k04_q09,fixed_offsets,dr+5_da+0,4,9,-52.499999999999986,90.93266739736606,4.999999999999992,29.19323054941872,9.753591962838074,19.439638586580614,selected,9,True,-52.49999999998701,90.93266739734263,2.6785745980091086e-11,True,9.034045477820624e-14,4.999999999973211,105.4057538744888,105.4057538744888,,7,12
dr+5_da+1_k04_q02,fixed_offsets,dr+5_da+1,4,2,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,47.86423143436136,19.154824970800952,selected,2,True,-54.078997864723455,90.00256657348282,8.658737977305708e-10,True,7.796348782532482e-12,5.310216728851059,31.314440649800282,31.314440649800282,,5,9
dr+5_da+1_k04_q03,fixed_offsets,dr+5_da+1,4,3,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,65.76761716524008,37.05821070167967,selected,3,True,-54.07899786555569,90.00256657372175,4.322062729257126e-14,True,4.577566798522237e-16,5.310216729643315,84.39680470058669,84.39680470058669,,5,7
dr+5_da+1_k04_q05,fixed_offsets,dr+5_da+1,4,5,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,66.5599228150308,95.26932927859121,selected,5,True,-54.07899786555565,90.00256657372181,5.1728291973635394e-14,True,2.220446049250313e-16,5.310216729643319,23.895314688548034,23.895314688548034,,5,7
dr+5_da+1_k04_q06,fixed_offsets,dr+5_da+1,4,6,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,48.80524227612607,77.51464873968646,selected,6,True,-54.07899786607004,90.00256657351784,5.533023878760202e-10,True,3.464971705378942e-12,5.310216729907847,30.468969587633413,30.468969587633413,,7,11
dr+5_da+1_k04_q07,fixed_offsets,dr+5_da+1,4,7,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,29.676890937042614,58.38629740060302,selected,7,True,-54.07899786585215,90.00256657388219,3.370632874140696e-10,True,2.2397631594254835e-12,5.3102167299737655,60.136428351587064,60.136428351587064,,7,12
dr+5_da+1_k04_q08,fixed_offsets,dr+5_da+1,4,8,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,10.240998226297778,38.9504046898582,selected,8,True,-54.07899786563291,90.00256657400814,2.9657478030931306e-10,True,1.2630547574743986e-12,5.310216729885998,92.30245174195947,92.30245174195947,,7,14
dr+5_da+1_k04_q09,fixed_offsets,dr+5_da+1,4,9,-54.0789978655557,90.0025665737218,5.310216729643348,28.70940646356043,9.26614702459177,19.443259438968692,selected,9,True,-54.07899786540706,90.00256657401816,3.3155241718727865e-10,True,1.4565406218517e-12,5.310216729718931,108.48394300239819,108.48394300239819,,7,12
ideal_k05_q02,ideal,ideal,5,2,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,29.999999999999996,20.00000000000001,selected,2,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,68.40402866531129,68.40402866531129,,6,10
ideal_k05_q03,ideal,ideal,5,3,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,50.00000000000001,40.00000000000001,selected,3,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,30.966999434228548,30.966999434228548,,6,6
ideal_k05_q04,ideal,ideal,5,4,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,70.00000000000001,59.99999999999999,selected,4,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,56.45882051246819,56.45882051246819,,4,4
ideal_k05_q06,ideal,ideal,5,6,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,70.0,80.00000000000001,selected,6,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,40.76866376881229,40.76866376881229,,3,3
ideal_k05_q07,ideal,ideal,5,7,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,50.00000000000001,60.00000000000002,selected,7,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,30.966999434227475,30.966999434227475,,7,7
ideal_k05_q08,ideal,ideal,5,8,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,30.000000000000004,40.00000000000002,selected,8,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,68.40402866513372,68.40402866513372,,7,9
ideal_k05_q09,ideal,ideal,5,9,-93.96926207859083,34.20201433256689,0.0,9.999999999999975,9.999999999999975,20.000000000000032,selected,9,True,-93.96926207859083,34.20201433256689,0.0,True,0.0,0.0,68.40402866513391,68.40402866513391,60.920252296320044,7,13
table1_k05_q02,table1,table1,5,2,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,30.40507833123912,20.23230082752711,selected,2,True,-92.00770214648435,33.74289178069658,2.5668202664787205e-13,True,1.6653345369377348e-15,2.0145746163598632,65.95864057982887,65.95864057982887,,6,10
table1_k05_q03,table1,table1,5,3,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,50.7614019686749,40.58862446496291,selected,3,True,-92.00770214648436,33.74289178069633,1.6633378991627446e-13,True,1.011842062001899e-15,2.0145746163599063,27.71370698131231,27.71370698131231,,6,6
table1_k05_q04,table1,table1,5,4,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,71.66574162712712,61.49296412341512,selected,4,True,-92.00770214648416,33.74289178069645,3.609808855992622e-13,True,6.8699955762106286e-15,2.0145746163600724,57.8243265300675,57.8243265300675,,4,4
table1_k05_q06,table1,table1,5,6,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,71.51366181414755,81.68643931785957,selected,6,True,-92.00770214648446,33.74289178069647,9.664426065637204e-14,True,4.440892098500626e-16,2.0145746163597784,41.56744398817505,41.56744398817505,,3,4
table1_k05_q07,table1,table1,5,7,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,50.61797984221625,60.79075734592827,selected,7,True,-92.00770214648449,33.742891780696496,1.103058955909832e-13,True,1.3668035872266427e-15,2.014574616359744,27.80161353366105,27.80161353366105,,7,8
table1_k05_q08,table1,table1,5,8,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,30.263192871602495,40.435970375314525,selected,8,True,-92.00770214648432,33.74289178069661,2.9681641783277857e-13,True,1.5683742298862787e-15,2.0145746163598846,65.95864057982905,65.95864057982905,,7,10
table1_k05_q09,table1,table1,5,9,-92.00770214648452,33.74289178069639,2.014574616359741,10.172777503712048,10.031319398770881,20.204096902482945,selected,9,True,-92.0077021464845,33.74289178069654,1.498891543130937e-13,True,0.0,2.0145746163597207,65.95864057982938,65.95864057982938,,7,14
dr-5_da-1_k05_q02,fixed_offsets,dr-5_da-1,5,2,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,31.36531352243743,20.593029801590532,selected,2,True,-88.69014051732555,34.04495520728257,4.876847736844926e-10,True,2.5239316145259352e-12,5.281457377225636,63.16938612208659,63.16938612208659,,6,10
dr-5_da-1_k05_q03,fixed_offsets,dr-5_da-1,5,3,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,52.28161372937171,41.5093300085248,selected,3,True,-88.69014051662641,34.04495520765883,1.0492472978850696e-09,True,9.466444727556954e-12,5.281457377913269,22.443863733616972,22.443863733616972,,6,6
dr-5_da-1_k05_q04,fixed_offsets,dr-5_da-1,5,4,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,74.64144643567745,63.869162714830544,selected,4,True,-88.69014051723418,34.044955206803444,7.944109290391274e-14,True,1.2341091523935093e-15,5.281457377331205,59.637210370829905,59.637210370829905,,4,4
dr-5_da-1_k05_q06,fixed_offsets,dr-5_da-1,5,6,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,73.42320388299702,84.19548760384392,selected,6,True,-88.6901405172201,34.04495520684395,4.2807767404604096e-11,True,3.755910182330233e-13,5.281457377344077,42.48620796743442,42.48620796743442,,3,4
dr-5_da-1_k05_q07,fixed_offsets,dr-5_da-1,5,7,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,51.2196049952811,61.99188871612802,selected,7,True,-88.69014051729813,34.04495520647463,3.3505102865744635e-10,True,2.8361588697514805e-12,5.2814573772770625,23.77564072550163,23.77564072550163,,7,8
dr-5_da-1_k05_q08,fixed_offsets,dr-5_da-1,5,8,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,30.331131246142785,41.10341496698969,selected,8,True,-88.6901405174789,34.04495520661475,3.090703150326487e-10,True,1.9534719928079595e-12,5.281457377092214,63.16938612222,63.16938612222,,7,10
dr-5_da-1_k05_q09,fixed_offsets,dr-5_da-1,5,9,-88.69014051723417,34.04495520680352,5.2814573773312175,10.772283720846913,9.74584529208038,20.518129012927254,selected,9,True,-88.69014051754351,34.04495520680652,3.0935641747383e-10,True,1.070587906497528e-12,5.281457377021923,63.169386122290206,63.169386122290206,,7,13
dr-5_da+0_k05_q02,fixed_offsets,dr-5_da+0,5,2,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,30.848136346759926,20.589092167998707,selected,2,True,-89.27079897462848,32.491913615927054,3.4766249051838465e-11,True,1.3495744147685348e-13,5.000000000034763,61.85922210686249,61.85922210686249,,6,10
dr-5_da+0_k05_q03,fixed_offsets,dr-5_da+0,5,3,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,51.75028742103659,41.49124324227538,selected,3,True,-89.27079897463173,32.491913615929484,3.0915734029589686e-11,True,2.6371513482730036e-13,5.000000000030875,23.07747141500503,23.07747141500503,,6,6
dr-5_da+0_k05_q04,fixed_offsets,dr-5_da+0,5,4,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,74.02972341125526,63.77067923249405,selected,4,True,-89.2707989746418,32.49191361593652,1.958803950174279e-11,True,4.0243669749515586e-13,5.000000000019001,60.02223780918669,60.02223780918669,,4,4
dr-5_da+0_k05_q06,fixed_offsets,dr-5_da+0,5,6,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,74.02972341125526,84.28876759001648,selected,6,True,-89.27079897464976,32.491913615940945,1.1772576021320182e-11,True,1.848866727289456e-13,5.000000000010008,42.777518160829786,42.777518160829786,,3,4
dr-5_da+0_k05_q07,fixed_offsets,dr-5_da+0,5,7,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,51.750287421036596,62.009331599797804,selected,7,True,-89.27079897463163,32.491913615929285,3.1069560729179485e-11,True,2.929917384300953e-13,5.0000000000310365,22.61874647479512,22.61874647479512,,7,8
dr-5_da+0_k05_q08,fixed_offsets,dr-5_da+0,5,8,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,30.848136346759915,41.10718052552115,selected,8,True,-89.27079897462812,32.49191361592675,3.5202946185827695e-11,True,1.7817779049623063e-13,5.000000000035202,61.85922210686205,61.85922210686205,,7,10
dr-5_da+0_k05_q09,fixed_offsets,dr-5_da+0,5,9,-89.27079897466129,32.49191361593854,5.0,10.259044178761206,10.259044178761206,20.518088357522412,selected,9,True,-89.27079897462774,32.49191361592633,3.570591780604466e-11,True,8.203804464151328e-14,5.000000000035706,61.859222106861544,61.859222106861544,,7,14
dr-5_da+1_k05_q02,fixed_offsets,dr-5_da+1,5,2,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,30.331131246142785,20.58528595406242,selected,2,True,-89.82426468188856,30.928974673636624,2.1192023859890624e-10,True,1.5521566545607566e-12,5.281457377239629,59.98129411484483,59.98129411484483,,7,11
dr-5_da+1_k05_q03,fixed_offsets,dr-5_da+1,5,3,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,51.21960499528109,41.47375970320071,selected,3,True,-89.82426468181555,30.928974673535727,1.596801355809624e-10,True,1.5652184912010248e-12,5.281457377359462,23.33380877981793,23.33380877981793,,7,7
dr-5_da+1_k05_q04,fixed_offsets,dr-5_da+1,5,4,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,73.423203882997,63.677358590916626,selected,4,True,-89.82426468194417,30.928974673429007,9.108210756202248e-12,True,1.8190007334232738e-13,5.281457377324654,59.8589365242436,59.8589365242436,,5,5
dr-5_da+1_k05_q06,fixed_offsets,dr-5_da+1,5,6,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,74.64144643567747,84.38729172775783,selected,6,True,-89.82426468193508,30.928974673429927,5.728578676879116e-14,True,2.220446049250313e-16,5.281457377331221,42.52878114532242,42.52878114532242,,3,3
dr-5_da+1_k05_q07,fixed_offsets,dr-5_da+1,5,7,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,52.28161372937173,62.02745902145209,selected,7,True,-89.82426468252457,30.928974672721417,9.216220666774285e-10,True,6.0668843792619255e-12,5.281457377307653,21.08535208916446,21.08535208916446,,7,7
dr-5_da+1_k05_q08,fixed_offsets,dr-5_da+1,5,8,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,31.365313522437493,41.11115881451784,selected,8,True,-89.82426468236173,30.928974673447673,4.2699505610710015e-10,True,2.0091611016982605e-12,5.281457376985378,59.98129411509888,59.98129411509888,,7,9
dr-5_da+1_k05_q09,fixed_offsets,dr-5_da+1,5,9,-89.8242646819351,30.928974673429877,5.28145737733123,9.74584529208038,10.772283720846913,20.518129012927254,selected,9,True,-89.82426468217412,30.92897467362621,3.0931181617327687e-10,True,1.070283681274281e-12,5.281457377021975,59.98129411506226,59.98129411506226,,7,13
dr+0_da-1_k05_q02,fixed_offsets,dr+0_da-1,5,2,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,30.500000000000004,20.00000000000001,selected,2,True,-93.35804264972,35.83679495452991,2.0495186137532011e-13,True,7.301351988545593e-16,1.7453070996747155,68.29616915221865,68.29616915221865,,6,10
dr+0_da-1_k05_q03,fixed_offsets,dr+0_da-1,5,3,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,50.49999999999999,39.999999999999986,selected,3,True,-93.3580426497202,35.836794954530156,1.3796244387938543e-13,True,1.2190354978790368e-15,1.7453070996748787,28.715788593131084,28.715788593131084,,6,6
dr+0_da-1_k05_q04,fixed_offsets,dr+0_da-1,5,4,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,70.49999999999999,59.99999999999999,selected,4,True,-93.35804264972016,35.83679495453014,1.2162532505487668e-13,True,1.2926472139568343e-15,1.7453070996748803,54.3473064856735,54.3473064856735,,4,4
dr+0_da-1_k05_q06,fixed_offsets,dr+0_da-1,5,6,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,69.50000000000001,80.00000000000001,selected,6,True,-93.35804264972012,35.83679495453008,8.038873388460929e-14,True,7.550332863779066e-16,1.7453070996748354,39.12175965924352,39.12175965924352,,5,6
dr+0_da-1_k05_q07,fixed_offsets,dr+0_da-1,5,7,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,49.500000000000014,60.00000000000002,selected,7,True,-93.35804264972015,35.836794954530056,4.5496934130773415e-14,True,1.1986424564952127e-15,1.7453070996748055,30.64903898585225,30.64903898585225,,7,10
dr+0_da-1_k05_q08,fixed_offsets,dr+0_da-1,5,8,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,29.50000000000002,40.000000000000014,selected,8,True,-93.35804264972016,35.83679495453003,1.5888218580782548e-14,True,5.551115123125783e-16,1.745307099674774,68.29616915221865,68.29616915221865,,7,12
dr+0_da-1_k05_q09,fixed_offsets,dr+0_da-1,5,9,-93.35804264972018,35.83679495453002,1.7453070996747622,10.499999999999991,9.500000000000028,20.00000000000001,selected,9,True,-93.35804264971975,35.83679495452972,5.203967652846744e-13,True,1.8654142230397135e-15,1.745307099674632,68.29616915221874,68.29616915221874,,7,13
dr+0_da+1_k05_q02,fixed_offsets,dr+0_da+1,5,2,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,29.499999999999986,19.999999999999993,selected,2,True,-94.55185755993142,32.55681544571499,7.204216590046472e-13,True,2.161551767847218e-15,1.7453070996753572,65.01606474707847,65.01606474707847,,7,13
dr+0_da+1_k05_q03,fixed_offsets,dr+0_da+1,5,3,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,49.499999999999986,39.99999999999999,selected,3,True,-94.55185755993166,32.55681544571532,3.3516233813403333e-13,True,2.2399626539560043e-15,1.7453070996751232,29.895863849010155,29.895863849010155,,7,9
dr+0_da+1_k05_q04,fixed_offsets,dr+0_da+1,5,4,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,69.49999999999999,59.999999999999986,selected,4,True,-94.5518575599317,32.55681544571549,1.640415288849112e-13,True,1.5059797815742444e-15,1.7453070996749767,55.08419767589889,55.08419767589889,,7,7
dr+0_da+1_k05_q06,fixed_offsets,dr+0_da+1,5,6,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,70.5,80.0,selected,6,True,-94.55185755993178,32.55681544571547,2.0346847496847933e-13,True,1.5059797815742444e-15,1.7453070996750204,38.94910816181961,38.94910816181961,,3,3
dr+0_da+1_k05_q07,fixed_offsets,dr+0_da+1,5,7,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,50.50000000000002,60.00000000000001,selected,7,True,-94.55185755993179,32.556815445715515,1.7346558842822478e-13,True,2.085919684541963e-15,1.745307099674985,27.968925144952077,27.968925144952077,,7,7
dr+0_da+1_k05_q08,fixed_offsets,dr+0_da+1,5,8,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,30.500000000000018,40.000000000000014,selected,8,True,-94.55185755993189,32.55681544571551,2.4868995751603507e-13,True,8.005932084973442e-16,1.745307099675025,65.01606474707899,65.01606474707899,,7,9
dr+0_da+1_k05_q09,fixed_offsets,dr+0_da+1,5,9,-94.55185755993169,32.55681544571566,1.745307099674818,9.499999999999876,10.499999999999956,19.999999999999975,selected,9,True,-94.55185755993236,32.55681544571584,6.929886547048119e-13,True,1.8452761694870047e-15,1.7453070996748667,65.01606474707974,65.01606474707974,,7,13
dr+5_da-1_k05_q02,fixed_offsets,dr+5_da-1,5,2,-98.02594478220618,37.62863470225652,5.310216729643325,10.240998226297743,29.676890937042575,19.435892710744827,selected,2,True,-98.02594478216105,37.628634702400184,1.5058743687290285e-10,True,9.603469175875452e-13,5.310216729701551,66.63489300905547,66.63489300905547,,6,12
dr+5_da-1_k05_q03,fixed_offsets,dr+5_da-1,5,3,-98.02594478220618,37.62863470225652,5.310216729643325,10.240998226297743,48.80524227612607,38.564244049828275,selected,3,True,-98.02594478209814,37.62863470233067,1.3104313966657174e-10,True,1.127342366324671e-12,5.3102167296086344,27.980544799657423,27.980544799657423,,6,10
dr+5_da-1_k05_q04,fixed_offsets,dr+5_da-1,5,4,-98.02594478220618,37.62863470225652,5.310216729643325,10.240998226297743,66.5599228150308,56.318924588733026,selected,4,True,-98.02594478220922,37.62863470224558,1.1357096020047821e-11,True,6.247273890475982e-14,5.310216729638587,42.028389911314555,42.028389911314555,,6,6
dr+5_da-1_k05_q06,fixed_offsets,dr+5_da-1,5,6,-98.02594478220618,37.62863470225652,5.310216729643325,10.240998226297743,65.76761716524008,76.00861539153786,selected,6,True,-98.02594478220624,37.62863470225643,1.0845964142784046e-13,True,3.1401849173675503e-16,5.310216729643309,28.625705936367837,28.625705936367837,,7,8
dr+5_da-1_k05_q07,fixed_offsets,dr+5_da-1,5,7,-98.02594478220618,37.62863470225652,5.310216729643325,10.240998226297743,47.864231434361365,58.10522966065915,selected,7,True,-98.02594478265708,37.62863470178051,6.556598624381241e-10,True,3.7254330379964565e-12,5.31021672968062,30.441832566637416,30.441832566637416,,7,10
dr+5_da-1_k05_q08,fixed_offsets,dr+5_da-1,5,8,-98.02594478220618,37.62863470225652,5.310216729643325,10.240998226297743,28.70940646356042,38.95040468985822,selected,8,True,-98.02594478250185,37.62863470228279,2.968356680069989e-10,True,1.263745865237089e-12,5.31021672988615,65.09621598686574,65.09621598686574,,7,14
